track_id,title,song_id,release,artist_id,artist_name,year,duration,artist_hotttnesss,artist_familiarity,latitude,longitude,name,city,factor_artist_name,factor_title
TRPKOAY128F4286678,No Love Lost,SOFPKLX12A6701E263,Control,ARKZXSQ1187B9AC9F3,Joy Division,1978,223.08526,0.57629465114,0.764287182498,NA,NA,NA,NA,Joy Division,No Love Lost
TRDQIGU128F92EDE2E,Jay Walking Backwards (Live),SONSAKJ12A58A780F7,Here At The End of All Things,ARNUJQM1187FB3EE72,The Number Twelve Looks Like You,2008,410.64444,0.423314568439,0.699920208027,NA,NA,NA,NA,The Number Twelve Looks Like You,Jay Walking Backwards (Live)
TRTVVIQ128F9354B3A,Grüner Punkt und Rinderwahnsinn,SOCPCRE12AB018483C,Nuhr am nörgeln,ARD6BIC1187B9B1A54,Dieter Nuhr,1995,223.84281,0.433048141459,0.516301939875,47.39038,0.68971,Dieter Nuhr,"Tours, France",Dieter Nuhr,Grüner Punkt und Rinderwahnsinn
TRFCPWN12903CFB3E3,Country Road,SOPCVQE12AC468AF36,En Concert,ARC8CQZ1187B98DECA,Jack Johnson / Paula Fuga,2009,178.33751,0.677482479432,0.832011770647,40.7038,-73.83168,Jack Johnson,"Queens, NY",Jack Johnson / Paula Fuga,Country Road
TRKXQZG128E0798A53,Count On My Love,SOHZYSJ12A67AE0989,Somebody's Miracle,AR8886N1187B9B330A,Liz Phair,2005,221.09995,0.58733624598,0.739769094763,NA,NA,NA,NA,Liz Phair,Count On My Love
TRCIYGQ128F42AD807,Fekete Puma,SOLKJCW12A8C13FB07,Versus,ARSF95P1187FB36C52,Torres Dani és a Veni Styx,2005,223.9473,0,0.353848559722,NA,NA,NA,NA,Torres Dani és a Veni Styx,Fekete Puma
TRMVBZC128F42391F4,Just Another Story,SOSMDFE12A8C13532D,Where's The Party?,ARUCUP511C8A416031,The Blockheads,2004,177.18812,0.320875706211,0.580854026151,NA,NA,NA,NA,The Blockheads,Just Another Story
TRZTIYI128F424E0C9,Citizens (Album Version),SOKVPPS12A8C1345B5,Born Into This,ARCUL501187B9AF797,The Cult,2007,272.87465,0.46801196368,0.745826130602,NA,NA,NA,NA,The Cult,Citizens (Album Version)
TRBVCLL128EF34DBF6,See It My Way,SOBHWEG12A58A781BD,Toots In Memphis,ARMD8HT1187FB5676C,Toots Hibbert,1988,258.11546,0.267184131348,0.392190528434,NA,NA,NA,NA,Toots Hibbert,See It My Way
TRSBGFF128F4266B0B,Silent Night,SOOSJTF12A8C13409B,December,ARKNTGG1187FB4578C,Chris Botti,2002,299.67628,0.525737016796,0.700363059824,39.95227,-75.16237,Chris Botti featuring Jill Scott,Philladelphia,Chris Botti,Silent Night
TRFTCHY128F934D12A,Keep Slipping Away (Cereal Spiller Remix),SORLZIG12A58A7CF0A,Keep Slipping Away,ARIYYEJ1187B99FC1A,A Place to Bury Strangers,2009,281.46893,0.452642528776,0.75677938501,NA,NA,NA,NA,A Place to Bury Strangers,Keep Slipping Away (Cereal Spiller Remix)
TRVPSSI128F4266533,Studio Man,SOQEJJC12A8C139802,Reggae Vibes,AR8R1EH1187B99B7F6,Love Joys,2002,226.29832,0.304991670793,0.432604530513,51.45236,-0.12193,The Lovejoys,"Brixton, England",Love Joys,Studio Man
TRYTNMM12903CB0C73,Hot Cakes,SOLVVXV12AB0183D16,Hot Cakes,ARPBSZ01187FB502DA,Space Raiders,2001,304.63955,0.441157424658,0.462215182556,NA,NA,NA,NA,Space Raiders,Hot Cakes
TRZFQMB128F428D929,Rekkit,SOXOYOG12A8C13AAF1,Milk It,ARSY3S31187B9AFA0E,Death In Vegas,1997,284.36853,0.489595660702,0.711877258454,NA,NA,NA,NA,Death In Vegas,Rekkit
TRLDAAS128F92E6D5F,Waiting Like A Dog,SORTENE12AB017E069,Waiting Like A Dog,ARVY46311C8A41559F,Jasper Erkens,2009,183.74485,0.446984048446,0.519187403417,NA,NA,NA,NA,Jasper Erkens,Waiting Like A Dog
TRIKLDP128F427207F,What You Are,SOGWIWR12A8C139411,Ahead,ARBR90S1187B9B2895,Lunik,2001,247.01342,0.366357266168,0.558661300761,46.8132,8.22395,Lunik,Switzerland,Lunik,What You Are
TRICUBS128F426C24C,Rock-A-Bye Your Baby With A Dixie Melody,SOHEGOA12A8C1352A4,Mandy Patinkin,ARWYX7N1187FB42774,Mandy Patinkin,1989,246.88281,0.405743217872,0.438216729296,41.88415,-87.63241,Mandy Patinkin,"Chicago, IL",Mandy Patinkin,Rock-A-Bye Your Baby With A Dixie Melody
TRABOOC128F92D2D90,Pale Empress,SOWYXHC12A8C1443F6,New Alternatives II,ARXNN7H1187B9890E2,The Merry Thoughts,1993,217.33832,0.36975625349,0.518349572815,NA,NA,NA,NA,The Merry Thoughts,Pale Empress
TRMSQCW128F42A960C,Zombie,SOILHVL12A8C13FAC0,Zombie (Elektro Mixes),ARS72VQ1187FB59900,Andrew Spencer & The Vamprockerz,2007,456.46322,0.399806870062,0.456632403843,NA,NA,NA,NA,Andrew Spencer & The Vamprockerz,Zombie
TRWIWVA128F423B3A7,Seasons Of Change,SONQXVG12A8AE47F9B,Livestock,AREQJSN11E2835C1EF,Bon Scott With Fraternity,1971,217.7824,0.155941948288,0.274792846491,NA,NA,NA,NA,Bon Scott With Fraternity,Seasons Of Change
TRLIZCU12903CFAD23,Motion Passings,SOSNFYE12AC468C234,Hall Of Fame,ARR4EXL1187B9A4E3C,Hall Of Fame,2000,146.78159,0.299177305722,0.534742140848,39.73926,-89.50409,Hall Of Fame,Illinois,Hall Of Fame,Motion Passings
TRODBMM128F4242209,Descent To Extirpation,SOMOOAL12A8AE486C0,The Archaic Abattoir,ARF041T1187FB3B4FF,Aborted,2005,246.04689,0.467995294132,0.691535858494,50.50101,4.47684,Aborted,Belgium,Aborted,Descent To Extirpation
TRNBNQI12903CEA8A1,Santa Isabel De Las Lajas,SOLWZNI12AC468761D,Son: Soul Of A Nation,ARGUVEV1187B98BA17,Sierra Maestra,2005,202.31791,0.392733675547,0.501544777104,NA,NA,NA,NA,Sierra Maestra,Santa Isabel De Las Lajas
TRWDCMR128F9344B45,True Drew,SOMAHXC12AB0187FA7,Cock Rock,AR1GYND1187B9A9CD3,Diesel Boy,1996,151.40526,0.376688631022,0.567814264001,38.43773,-122.71242,Diesel Boy,"Santa Rosa, California",Diesel Boy,True Drew
TRSQDXB128F92E7116,Tid (För Tango),SOAXTUL12A8C143208,Äntligen,AREU32X1187B99A4CF,Peps Blodsband,2005,280.18893,0.323186435223,0.432700005268,NA,NA,NA,NA,Peps Blodsband,Tid (För Tango)
TRJGWDY128F933D41C,When I Needed You,SOYAXHR12A58A7A1C5,Stronger Than Before,AR0BGM11187B9B09BA,Olivia Newton-John,2005,298.9971,0.457834920227,0.691605411986,NA,NA,NA,NA,Olivia Newton-John,When I Needed You
TRDHHVQ128F4269EAE,Cryonically Preserved,SOVVGUN12A8AE473BD,Intention Surpassed,AR6D39I1187B98D28F,Defecation,2003,205.21751,0.371348970783,0.487868224917,NA,NA,NA,NA,Defecation,Cryonically Preserved
TRLNFFM128F4242EB2,Ja Funmi,SOOXWUZ12A58A80514,Ju Ju Music,ARK4ZVF1187B9B5992,King Sunny Ade,1989,428.85179,0.441025767931,0.639272562521,6.82323,5.67481,King Sunny Ade,"ONDO, NIGERIA",King Sunny Ade,Ja Funmi
TRFTNIL128F933343C,Crazy Ways,SOCMXBT12AB01818C5,Pushin' My Luck,ARVVZO31187B98C62F,Robert Belfour,2003,254.64118,0.351393925628,0.631726354781,NA,NA,NA,NA,Robert Belfour,Crazy Ways
TRDVJOK128EF353B92,Way Too Many (Featuring The Outlawz & Stew Deez),SOWSNPP12A58A7EBD0,It's Not A Game,ARE3I891187B9B9628,Layzie Bone,2005,247.53587,0.361564167527,0.586208196072,NA,NA,NA,NA,Layzie Bone,Way Too Many (Featuring The Outlawz & Stew Deez)
TRMFQFA128F93127AF,Cult Of SNAP!,SOIVSHF12AB017A815,The Annual 2010,AR5O6W51187FB46984,SNAP!,2001,316.02893,0.463900094792,0.718810209965,51.16418,10.45415,SNAP!,Germany,SNAP!,Cult Of SNAP!
TRCYGHD128F425CC58,Medallion,SOLUSZG12A8C138271,Jewel Box,ARYT62X1187FB5962F,Govi,2006,356.77995,0.392384974652,0.579400214994,44.04992,-123.08854,Govi,"EUGENE, US",Govi,Medallion
TRCVXVW128F92E4E36,Tidigt en sommarmorgon,SOWZVBJ12AB017FE8A,Guldkorn,ARH3DYR1187B991F19,Family Four,2000,167.1571,0.34636723708,0.387352797162,NA,NA,NA,NA,Family Four,Tidigt en sommarmorgon
TRZTHSJ128F42646AC,Teachers (Extended Mix),SONXQQE12A8C13971A,Around The World,ARF8HTQ1187B9AE693,Daft Punk,1997,353.17506,1.02125558749,0.902840760111,NA,NA,NA,NA,Daft Punk,Teachers (Extended Mix)
TRXHSCW128F42B9FE8,Mall Monarchy,SOPNQBD12A8C142BAD,Comforter,ARP71S01187B988F44,Compulsion,1992,166.3473,0.349715923384,0.43727688485,NA,NA,NA,NA,Compulsion,Mall Monarchy
TRGNKYC12903CD94D8,Heaven Help Me,SOBJADJ12AB018832C,Total 80s Pop,ARQ7FAV1187B99D5C3,Deon Estus,1988,278.62159,0.250795801035,0.340999845864,40.14323,-74.72671,Deon Estus,New Jersey USA,Deon Estus,Heaven Help Me
TRPTJFA128F4217B79,The Shore Of My Coast,SOVZPCZ12A6D4FDDAD,I Love You My Friends EP,ARCDGXP1187B994E2C,Hird,2003,176.56118,0.394233167284,0.647905186957,NA,NA,NA,NA,Hird,The Shore Of My Coast
TRMZZDG128E0791999,Could've Been Anyone,SOYXRIQ12A6702084E,Whatever,ARR5XTD1187FB3C6BE,Aimee Mann,1993,263.26159,0.540676273271,0.801848614173,NA,NA,NA,NA,Aimee Mann,Could've Been Anyone
TRBYCEF128F4272AD9,Mi carreta,SOADKBG12A8C13B85D,Salsa les titres essentiels !,AR78WG01187B98E404,Johnny Pacheco,2001,254.11873,0.34154441252,0.542232717105,19.45565,-70.70719,Johnny Pacheco,"Santiago de los Caballeros, Domin",Johnny Pacheco,Mi carreta
TRCILXY128F14875E2,Memorize This Face,SOPJPYU12A6D4FAE04,Better Days Will Haunt You,ARNEA8G1187B98CCD6,Chavez,1996,104.64608,0.403931498092,0.601988290013,40.71455,-74.00712,Chavez,"New York, NY",Chavez,Memorize This Face
TRSNRUV128F9308194,He-Man y Barbie,SOMYNHH12AB017F235,Heroes de los 80. Disfrutar con las desgracias ajenas,ARM3OAY1187B998E84,Un pinguino en mi ascensor,1989,174.81098,0,0.398529035647,40.4203,-3.70577,Un pinguino en mi ascensor,Madrid,Un pinguino en mi ascensor,He-Man y Barbie
TREXZGM128F428BF17,Santa's Gonna Come On A Surfboard,SONXCSG12A8C14053B,Christmas In Australia,ARG4PVO1187B98BFDF,Adam Brand,2005,141.84444,0.402489100807,0.57752156137,-25.28766,152.83826,Adam Brand,Hervey Bay QLD,Adam Brand,Santa's Gonna Come On A Surfboard
TRLUUIY128F42905DF,Secondo Chi Vorrà,SOHYDDH12A58A7F1CB,The Complete 2,AR0VQ8W1187FB4F4D9,Marlene Kuntz,2003,161.09669,0.454645184618,0.651612320406,44.38825,7.54836,Marlene Kuntz,"Cuneo, Italy",Marlene Kuntz,Secondo Chi Vorrà
TRBOUVN128F92DCF2A,Make Believe,SOHLGJL12A8C143894,Make Believe,ARYP9PO1187FB4EE01,Hanna Pakarinen,2009,245.81179,0.418618869078,0.621483499815,NA,NA,NA,NA,Hanna Pakarinen,Make Believe
TRSRATC128F428952C,Gabroo Jattan De,SOAXRAF12A8C1381DA,Kudi Kudi,ARX6QRH1187B99AA33,Jasbir Jassi,1999,288.36526,0.319480486391,0.356508616889,NA,NA,NA,NA,Jasbir Jassi,Gabroo Jattan De
TRMGQCM128F1496D60,Reverse,SOJQESS12A6D4F9E37,On Stage,ARG6MYJ1187B99DF7A,KALYLIVEDUB,2002,308.68853,0.457970947284,0.516586449862,NA,NA,NA,NA,KALYLIVEDUB,Reverse
TRQWYME128F92FD8EA,I Don't Need You Anymore,SOMMOYF12AB018330B,The Greatest Hits - Vol. 2,ARG4KW31187FB51B7C,Atomic Rooster,1997,230.60853,0.404566537526,0.520757634637,NA,NA,NA,NA,Atomic Rooster,I Don't Need You Anymore
TRHIWQY128F429D267,Kiss [Extended Version],SOTHUQD12A6D4F86FD,Kiss,ARJ3CTF1187B9A1F2E,Prince & The Revolution,1986,436.1922,0.485444750548,0.684808063021,NA,NA,NA,NA,Prince & The Revolution,Kiss [Extended Version]
TRUCMZO128E078FB22,Jeeps_ Lex Coups_ Bimaz & Benz,SOKDORA12A6701D0EC,Legal Drug Money,AROEL1B1187B988B90,Lost Boyz,1995,272.50893,0.412240600536,0.569741152282,40.71455,-74.00712,Lost Boyz,NY - Upstate NY,Lost Boyz,Jeeps_ Lex Coups_ Bimaz & Benz
TRFZRNN128F931A472,The Educators,SOJXNAI12AB0184DF8,Rebel Radio Master Sessions Vol.1,AR0CCN31187FB432CF,Up_ Bustle & Out,1999,383.42485,0.381101146962,0.588507195437,NA,NA,NA,NA,Up_ Bustle & Out,The Educators
TRLVCNB128F9326623,What's The Answer,SOCJOOS12AB0184382,Blue Note Trip 8: Swing Low/Fly High,AR9BXUF1187B999627,Gene Harris And The Three Sounds,1971,169.63873,0.347764290329,0.387806865409,NA,NA,NA,NA,Gene Harris And The Three Sounds,What's The Answer
TRHDNWX128F9344B3C,Kaikki valot,SOARCXT12AB01873BE,Kalan silmä,ARZ5Z001187FB3C9C7,Noitalinna Huraa!,1988,214.43873,0.379413599697,0.475358384109,NA,NA,NA,NA,Noitalinna Huraa!,Kaikki valot
TRHBBDP128F42955C4,Should've Been The One (Main Version),SOGMMSU12A8C13D600,From The Ground Up,ARZQ6SW1187B9AD3E2,Antigone Rising,2005,201.74322,0.343963910714,0.583107636129,40.14323,-74.72671,Antigone Rising,New Jersey,Antigone Rising,Should've Been The One (Main Version)
TRIZIAT128F9329218,Cry Little Sister,SOEEOSL12A58A7AE01,The Oxidising Angel,ARH2C4Q1187B9BA530,Blutengel,2005,289.09669,0.444194463325,0.681679205087,37.82245,-85.69091,Blutengel,Kentucky,Blutengel,Cry Little Sister
TRMWIQK128F933B76B,Love Revelation,SOZSUVE12AB0183EC0,Soul Alone,ARFKYP71187FB3A9B6,Daryl Hall,1993,273.76281,0.413450381922,0.504471045506,39.95227,-75.16237,Daryl Hall,"Philadelphia, PA",Daryl Hall,Love Revelation
TRWIHPQ128F4251C96,Car No Driver,SOSEGSE12A8C1351F4,Hallelujah Sirens,ARO3HDF1187FB3759A,Dirty on Purpose,2006,245.13261,0.367811877056,0.581894202736,40.65507,-73.94888,Dirty on Purpose,"Brooklyn, NY",Dirty on Purpose,Car No Driver
TRPXSBT128F4269531,Now I Understand,SOGRTXT12A81C2310D,Hymn To Life,ARL05O01187B9AC5A2,TIMO TOLKKI,2002,264.69832,0.409138459623,0.565801993398,36.02078,-80.38483,TIMO TOLKKI,Clemmons North Carolina USA,TIMO TOLKKI,Now I Understand
TRXEQVY128F9335E17,Burning,SORRFZJ12AB017FED3,Reinforced Presents Callin For Reinforcements,ARGQHYN1187FB3AEE1,4hero,1992,286.4322,0.451743563161,0.694502485553,51.56096,-0.23443,4hero,"Dollis Hill, London, England",4hero,Burning
TRZACLG128F4235FB6,Meth Mouth,SODIABP12A81C21D79,Iron Gag,AREP7AP1187FB3F70B,A Life Once Lost,2007,173.21751,0.375552562996,0.687364293458,39.95227,-75.16237,A Life Once Lost,"Philadelphia, PA",A Life Once Lost,Meth Mouth
TRXCTFL12903CAF409,This Surely Ain't My Home,SOXQOWZ12AB01836E8,Leaving Songs,AR0SBHC1187FB526F4,Kristofer Åström_ Hidden Truck,2001,244.29669,0,0.168159212469,NA,NA,NA,NA,Kristofer Åström_ Hidden Truck,This Surely Ain't My Home
TRSBPFV128F92D2DD3,Labyrinthine,SOIAPWM12A58A7B3A5,New Alternatives II,ARU98X51187B9AC9B1,Die Laughing,1995,279.45751,0.364452747724,0.483534757541,NA,NA,NA,NA,Die Laughing,Labyrinthine
TRTUHSY128F42871A5,Just Forget My Name (Album),SOKLOML12A8C13B95F,Life In Surveillance,ARFCET51187FB3613E,So They Say,2007,190.92853,0.393192511756,0.610268700054,38.62774,-90.19951,So They Say,"St. Louis, MO",So They Say,Just Forget My Name (Album)
TRUOLLG128F14B1074,Carousel (Album Version),SOJZWQM12A6D4FD108,Mr. Bungle,AR4L3KQ1187FB4EDEA,Mr. Bungle,1991,313.57342,0.521307143561,0.627186265063,34.07292,-118.39981,Mr. Bungle,"BEVERLY HILLS, California",Mr. Bungle,Carousel (Album Version)
TRCQMPL128E07819F0,I Can't Wait,SOUVKXE12A6310E019,Static And Silence,AR5BV3Y1187B9B4786,The Sundays,1997,142.44526,0.425723667483,0.690206900181,NA,NA,NA,NA,The Sundays,I Can't Wait
TRRETMJ128F9349847,Run Jun Yale,SOVWLYX12AB0183AB0,Gypsies Of Rajasthan,AREXUHS1187B9A763B,Musafir,1998,242.07628,0.305192102755,0.491477575358,NA,NA,NA,NA,Musafir,Run Jun Yale
TRJSRJE128F428DCBF,Olive Tree,SOWBEPO12A8C13C276,Start,ARMPIH61187FB44227,Sun Yan-Zi,2002,207.09832,0.427480346971,0.475027800815,NA,NA,NA,NA,Sun Yan-Zi,Olive Tree
TRAFEGC128F9319FFA,Häivytään,SOTTUQI12AB0185C15,E.L.A.,ARE7G301187FB3F4C3,Elastinen,2007,247.40526,0.42595308835,0.589223067288,NA,NA,NA,NA,Elastinen,Häivytään
TREXQJU128F145A938,Axis Of Love,SOIMSLL12A6D4F7832,Strange Kind Of Love,AR3GK2J1187B9916C8,Love & Money,1988,305.8673,0.380083877515,0.444317989905,NA,NA,NA,NA,Love & Money,Axis Of Love
TRPYZTR128F425F0B0,Home,SOXMMEN12A8AE49A4F,Home,ARRESDK1187FB4E6DA,Daughtry,2006,255.97342,0.678823965121,0.834351477001,NA,NA,NA,NA,Daughtry,Home
TRTXMXP128F4271830,Lack of Culture,SOWOGTF12A8C13C3EA,Lion Of Judas,ARSOJ6A1187B98D752,Elysia,2008,167.81016,0.393905076963,0.721855293679,NA,NA,NA,NA,Elysia,Lack of Culture
TRYLMOQ128E07948BB,Last Bus To Madison,SOFODST12A67AD72BD,Shakespeare Alabama,ARIP6HM1187FB4A11E,Diesel Park West,1993,234.47465,0.308643645572,0.451373845533,NA,NA,NA,NA,Diesel Park West,Last Bus To Madison
TROPHYJ128F93108D3,Don Giovanni,SOVAOKO12AB01821F8,Il disordine delle cose,ARZZVPC125FEF3238D,Il disordine delle cose,2009,217.02485,0.317406833655,0.469257522547,NA,NA,NA,NA,Il disordine delle cose,Don Giovanni
TRSVJYV128F42A967C,Danke,SOKTLNL12A8C13D67F,Krieg & Spiele,ARDLTI41187FB364C8,Abstürzende Brieftauben,1993,205.08689,0,0.458066501953,NA,NA,NA,NA,Abstürzende Brieftauben,Danke
TRYPRGR128F423933B,Soul Concerto (Remastered Mono Version),SOIMILL12A8AE47490,Hot Heat And Sweet Groove,ARZJXYN11C8A421E42,The Watts 103rd. Street Rhythm Band,1968,149.002,0.26259148509,0.450831165239,NA,NA,NA,NA,The Watts 103rd. Street Rhythm Band,Soul Concerto (Remastered Mono Version)
TRMTXNY128F9314116,Tout petit la planète,SOPGQVK12AB018269D,Plastic Bertrand,AR99J1F1187B9AAE3F,Plastic Bertrand,1979,249.57342,0.444984061683,0.528450845587,NA,NA,NA,NA,Plastic Bertrand,Tout petit la planète
TRVURHD128F425FE38,Rosario,SOQDUFT12A8C1360EF,San Juan Suite/San Juan Suite II: Narada Classics,ARTK5LU1187B9A654C,Michael Gettel,1988,270.05342,0.333770845165,0.510660236281,NA,NA,NA,NA,Michael Gettel,Rosario
TRNGZNM12903CC2C01,Nexus,SOIKXPR12AB018C3CB,Flip Out Vol. 4 - compiled by Beat Hackers,ARVLRUA1187FB57C69,PsyCraft,2006,478.27546,0.365479563351,0.510170618074,NA,NA,NA,NA,PsyCraft,Nexus
TRKMRJJ128F423AC95,Mucky Pup,SOABVXH12A8C132D0D,Punk's Not Dead,AR39QZK1187B9B1846,Exploited,1981,105.29914,0.413806118338,0.697913900356,NA,NA,NA,NA,Exploited,Mucky Pup
TRLAZHL128F42A68D8,Sandstorm,SOQFYFD12A58A7A912,In The Mix,ARX7I3T1187B991E9D,Darude,2000,415.86893,0.496393992502,0.482835776728,NA,NA,NA,NA,Darude,Sandstorm
TRHDNEL128F933F11F,I'm Walking The Dog,SOKJINF12AB0189ADE,Pierce To The Heart,ARMKPQP1187FB3F521,Webb Pierce,1953,91.45424,0.358282070993,0.55002815014,32.50408,-92.12783,Webb Pierce,"West Monroe, LA",Webb Pierce,I'm Walking The Dog
TRXSCRK12903CE1E16,Thanks and Praise,SOGOHIP12AB0186CDD,I Can Feel Your Pain,AR3TITY1187B99E790,Gyptian,2008,216.45016,0.514206403185,0.687483205157,NA,NA,NA,NA,Gyptian,Thanks and Praise
TRPIRBE128F92F2E57,New Year's Eve,SOERRCN12AB017F337,The Good Life,ARZ3FTE1187B9A0F65,Kashmir,1999,279.17016,0.434426387719,0.665794181357,55.67631,12.56935,Kashmir,"Copenhagen, Denmark",Kashmir,New Year's Eve
TRAEMXC128F4287B57,Desert Land,SOVVJNP12A58A7D931,In10sity,ARZB3HC1187B99F2B0,Pink Cream 69,2007,87.58812,0.437876652091,0.572688098812,NA,NA,NA,NA,Pink Cream 69,Desert Land
TRDSGEA12903CB5968,My Purple Past,SOGDELM12A8C143C4C,Offend Maggie,ARC51DL1187B9A9FED,Deerhoof,2008,231.44444,0.482833696789,0.719827684689,37.77916,-122.42005,Deerhoof,"San Francisco, CA",Deerhoof,My Purple Past
TRRQIOD128F4255C0B,Drift Study (2005 Digital Remaster),SOLRQFD12A8C134E65,More Music For Films,ART4EPR1187FB38772,Brian Eno,2005,152.78975,0.545975531063,0.748104672125,52.0953,1.31388,Brian Eno,Great Britain / UK,Brian Eno,Drift Study (2005 Digital Remaster)
TRUTYJX128F92F444A,Stupid Love Letter (Album Version),SOFQQUN12AAA8C7ADE,Off The Deep End,ARAPS12119B8669A4F,The Friday Night Boys,2009,176.45669,0.588527123381,0.757190819707,NA,NA,NA,NA,The Friday Night Boys,Stupid Love Letter (Album Version)
TRSVUAJ12903CE3F6B,Maybe One Day,SOJUNOV12AC3DFB1F6,Maybe One Day,ARUQCSO1187FB47E89,The Creatures,1997,327.99302,0.434646636822,0.622324174201,53.34376,-6.24953,The Creatures,"Dublin, Ireland",The Creatures,Maybe One Day
TRUNHJT128F42A689A,Hey John_ What's Your Name Again? (Album Version),SONYHSI12A8C1411F8,Plagues,AR3LB3G1187FB405DD,The Devil Wears Prada,2007,228.38812,0.612230746766,0.88703160918,NA,NA,NA,NA,The Devil Wears Prada,Hey John_ What's Your Name Again? (Album Version)
TRMXEXD12903CC9894,Relay,SOYELOG12AB0188196,Haze,ARZQ9E71187B991357,While,2000,262.32118,0.28616203501,0.459855026355,38.8991,-77.029,While,"Washington, D.C.",While,Relay
TRJKQGG128F4293F96,Luxury Cage,SOTABSQ12A8C13B1BC,Speed Ballads,AR0U44O1187B99007C,Republica,1998,303.82975,0.396490351912,0.614755588693,51.50632,-0.12714,Republica,"London, England",Republica,Luxury Cage
TRUMPZH128F4268DC4,Sera,SOHCXUA12A8C13A2F6,Carlos Ponce,ARB5S4L1187FB4AD20,Carlos Ponce,1998,229.48526,0.303618163119,0.603550951818,NA,NA,NA,NA,Carlos Ponce,Sera
TRGILPL128F14A91A1,I'll Make Believe It's You,SOFYGTK12A6D4FAC8E,All In Time,ARJCR261187B9A37AF,Jim Cuddy,1999,263.57506,0,0.438074717854,49.38426,-84.75627,Jim Cuddy,CANADA - Ontario,Jim Cuddy,I'll Make Believe It's You
TRVASDF128F92F1163,Fluffy (LP Version),SOSUNFD12A8C144481,12 Golden Country Greats,AR5C4AV1187B9B14DD,Ween,1996,211.93098,0.510606065299,0.812497256102,40.36583,-74.95196,Ween,"New Hope, PA  USA",Ween,Fluffy (LP Version)
TRNUPLJ12903D1184C,A Train To Nowhere,SOLVVYF12AC468A3EA,Niwa,AR82IDY1187FB4979A,Ripperton,2009,275.12118,0.450799209405,0.546675057692,NA,NA,NA,NA,Ripperton,A Train To Nowhere
TROWKTA128F4277D17,If We Could Be,SOYWWWR12A8C139363,Frame Of Mind,ARH4RLD1187B991BA1,Railer,2002,222.14485,0.318692582004,0.468866174574,44.11559,-120.51484,Railer,Oregon,Railer,If We Could Be
TRHRLYJ128F146C624,Phatty Boom Batty (Album Version),SOTBJEM12A6D4F8587,How To Make A Monster,ARTY1P21187FB53DA3,Electric Frankenstein,1999,212.45342,0.414670114504,0.565656397003,40.14323,-74.72671,Electric Frankenstein,New Jersey,Electric Frankenstein,Phatty Boom Batty (Album Version)
TRSXPJZ128F92E85A2,Armed And Extremely Dangerous,SORDEBK12AB017C522,Disco Versions (Remixes),ARUSIN11187B98F96D,First Choice,1973,300.14648999999997,0.366808816861,0.536142016022,39.95227,-75.16237,Wesley Blake,"Philadelphia, PA",First Choice,Armed And Extremely Dangerous
TRSWSHA128F424F5E2,Love Train (Studio Bonus),SOHCBRA12A8C135580,Live In Atlanta,ARW80VY1187B9956DD,Seventh Key,2005,285.962,0.335251183505,0.450622568154,38.8235,-75.92381,Seventh Key,Maryland,Seventh Key,Love Train (Studio Bonus)
TRHERMM128F9318566,Fire,SOOWDUR12AB0181A59,Remixcollection I 1993-1994,ARXYZPO1187B98EF4E,Magic Affair,1994,362.05669,0.376117544705,0.550083592843,NA,NA,NA,NA,Magic Affair,Fire
TRQTGIL128F146D609,Brown Eyed Woman,SOEQAHL12A6D4F6BE6,Gold,ARW8KOT1187B99A7D7,Bill Medley,1995,197.14567,0.339688339538,0.516873497797,NA,NA,NA,NA,Bill Medley,Brown Eyed Woman
TRLQLSO128F429E74E,Masks,SOXPCBS12A8C13D304,Real Time,ARWI0HO1187FB5311E,Van Der Graaf Generator,1976,407.17016,0.446903265661,0.654871542793,NA,NA,NA,NA,Van Der Graaf Generator,Masks
TRDOTRD128F9333054,Dance With You (Live),SOUGQDS12A8C145051,Live At The Paradiso - Amsterdam,ARE2DJ41187B99083E,Live,2008,334.54975,0.565540690904,0.822254314425,39.90685,-76.65859,Live,"York, PA",Live,Dance With You (Live)
TRZQANT128F9313D57,Where the Wires Meet the Skies,SOUUOMA12AB017FC81,In Rock,ARX9XBA1187FB3976C,The Minus 5,2000,183.53587,0.419239942293,0.596732475965,NA,NA,NA,NA,The Minus 5,Where the Wires Meet the Skies
TRZNTFM128F4288AE5,Feel The Velvet,SOHXRID12A8C13F6BB,A New Dope,ARW2FBY1187FB4D587,7L & Esoteric,2006,201.58649,0.431346085731,0.624913954247,NA,NA,NA,NA,7L & Esoteric,Feel The Velvet
TRPLZXT128F14750B5,First,SOOXSSU12A6D4F7DE2,Music Is A Hungry Ghost,ARRXPAE1187FB464CA,To Rococo Rot And I-Sound,2001,150.22975,0.359729311239,0.427964287309,NA,NA,NA,NA,To Rococo Rot And I-Sound,First
TRSDZBC128F426941E,Englishman In New York,SOJZIXC12A8C13859B,Babies Go Sting,ARY1P2B1187B9B78F5,Mariano Yanani,2005,183.2224,0.31386609958,0.379734511746,NA,NA,NA,NA,Mariano Yanani,Englishman In New York
TRUAWRK128F14B0377,Most Likely You Go Your Way [And I'll Go Mine],SOELHLZ12A6D4FB42C,Faithful,AR05OG01187B9B8A98,Todd Rundgren,1976,207.25506,0.484479771649,0.763321277065,38.8991,-77.029,Todd Rundgren,Washington DC,Todd Rundgren,Most Likely You Go Your Way [And I'll Go Mine]
